"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FT","2017-09-18","94.9","-2.2972","5.9525","Eric Thames",519346,592791,"single","hit_into_play_no_out",,,,,5,"Eric Thames singles on a sharp line drive to right fielder Gregory Polanco.  ","R","L","R","PIT","MIL","X",9,"line_drive",3,1,2017,"-1.3173","0.6218","0.1096","2.2051","null","null","null",0,2,"Top","176.32","91.28",,,553869,,"null","9.1923","-137.6705","-5.5004","-18.7321","29.4684","-23.2932","3.6018","1.3794","239","106.0","13.7","94.7720","2240","6.3000",492344,592791,553869,591741,446481,501896,474568,656669,457705,570256,"54.2018","0.721","0.810","0.90",1,1,0,5,10,"5","2-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2017-09-16","95.7","-2.2512","6.2163","Eric Thames",519346,607457,"strikeout","swinging_strike",,,,,11,"Eric Thames strikes out swinging.  ","R","L","R","MIA","MIL","S",2,"null",1,2,2017,"-0.4988","1.5637","-0.0570","3.9529","null","null","null",1,9,"Top","null","null",,,592663,,"null","6.8077","-138.9303","-3.7671","-7.8171","29.5538","-11.6349","2.9579","1.3163","null","null","null","94.9010","2377","5.8320",492317,607457,592663,571506,543829,518618,500743,542303,592885,519317,"54.6664","null","null","0.00",1,0,0,"null",73,"4","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"FF","2017-09-15","100.7","-3.2852","5.9228","Eric Thames",519346,623395,"home_run","hit_into_play_score",,,,,5,"Eric Thames homers (31) on a line drive to right center field.  ","R","L","R","MIA","MIL","X","null","line_drive",0,0,2017,"-1.0144","1.3490","0.1729","2.3972","null","null","null",1,8,"Top","229.44","80.92",,,592663,,"null","11.7815","-145.6127","-7.4199","-16.9578","34.1245","-11.7940","3.5630","1.3401","369","103.8","24.4","99.3380","2556","5.8720",492302,623395,592663,571506,543829,605119,500743,542303,592885,519317,"54.6269","0.942","1.756","2.00",1,0,3,6,61,"1","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Strategic"
"FF","2017-09-15","96.3","2.1026","6.3418","Eric Thames",519346,606424,"hit_by_pitch","hit_by_pitch",,,,,12,"Eric Thames hit by pitch.  ","R","L","L","MIA","MIL","B","null","null",3,2,2017,"1.1006","1.5673","1.3791","4.0611","null","null","null",1,6,"Top","null","null",,,592663,,"null","-4.3108","-139.8696","-3.9033","15.1687","31.2527","-11.3115","3.7683","1.4871","118","56.8","24.1","95.4000","2170","5.8420",492302,606424,592663,571506,543829,605119,500743,542303,592885,519317,"54.6562","null","null","0.70",1,0,0,"null",46,"6","4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2017-09-15","95.4","-2.0136","5.7845","Eric Thames",519346,570632,"double","hit_into_play_no_out",,,,,4,"Eric Thames doubles (23) on a sharp line drive to left fielder Marcell Ozuna.  ","R","L","R","MIA","MIL","X",7,"line_drive",3,1,2017,"-1.3994","1.2551","-0.7448","2.4103","null","null","null",1,4,"Top","87.89","72.11",,,592663,,"null","6.3730","-138.3754","-5.9206","-19.1985","32.0611","-15.1479","3.5630","1.3401","314","106.1","14.6","94.4930","2160","6.0160",492302,570632,592663,571506,543829,605119,500743,542303,592885,519317,"54.4823","0.686","0.811","1.25",1,1,1,5,29,"5","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"CH","2017-09-15","90.5","-1.7671","5.7491","Eric Thames",519346,570632,"walk","ball",,,,,13,"Eric Thames walks.  ","R","L","R","MIA","MIL","B","null","null",3,2,2017,"-1.0870","0.5829","-1.3053","1.7966","null","null","null",0,2,"Top","null","null",,,592663,,"null","3.5100","-131.6196","-5.2145","-13.5275","27.9272","-24.4097","3.1353","1.5163","null","null","null","91.1190","1751","6.6850",492302,570632,592663,571506,543829,605119,500743,542303,592885,519317,"53.8135","null","null","0.70",1,0,0,"null",9,"7","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2017-09-13","88.4","2.6359","5.9899","Eric Thames",519346,453281,"field_out","hit_into_play",,,,,12,"Eric Thames pops out to shortstop Jordy Mercer.  ","R","L","L","MIL","PIT","X",6,"popup",3,2,2017,"1.5975","1.3760","0.8432","3.1171","null","null",519299,0,4,"Bot","133.21","143.89",,,553869,,"null","-7.7392","-128.3381","-3.7857","19.4168","27.0557","-16.2613","3.5630","1.3401","138","57.6","56.0","88.6480","1911","6.6050",492281,453281,553869,605137,624428,501896,474568,516782,457705,656669,"53.8933","0.021","0.017","0.00",1,0,0,1,36,"7","2-Seam Fastball",5,1,5,1,1,5,5,1,"Infield shift","Standard"
"CU","2017-09-13","80.9","-2.0328","6.2210","Eric Thames",519346,607192,"home_run","hit_into_play_score",,,,,8,"Eric Thames homers (30) on a fly ball to center field.   Eric Sogard scores.  ","R","L","R","MIL","PIT","X","null","fly_ball",1,1,2017,"0.5718","-0.6537","-0.1276","1.6713","null","null",519299,0,3,"Bot","82.85","42.71",,,553869,,"null","3.1810","-117.7364","-2.2007","4.7495","24.7336","-38.0980","3.5631","1.3402","383","102.5","34.3","81.7950","2544","7.1230",492281,607192,553869,605137,624428,501896,474568,516782,457705,656669,"53.3755","0.656","1.294","2.00",1,0,3,6,23,"3","Curveball",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"CU","2017-09-13","81.5","-2.0480","6.2747","Eric Thames",519346,607192,"strikeout","swinging_strike",,,,,7,"Eric Thames strikes out swinging.  ","R","L","R","MIL","PIT","S",2,"null",3,2,2017,"0.5410","-0.7928","-0.4554","1.8099","null","null",519299,0,1,"Bot","null","null",,,553869,,"null","2.5530","-118.6312","-1.8492","4.6250","25.4078","-39.5606","3.5631","1.3402","null","null","null","82.1460","2661","6.9720",492281,607192,553869,605137,624428,501896,474568,516782,457705,656669,"53.5265","null","null","0.00",1,0,0,"null",6,"8","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"SL","2017-09-12","90.6","-2.2896","5.4904","Eric Thames",519346,543037,"strikeout","swinging_strike",,,,,14,"Eric Thames strikes out swinging.  ","R","L","R","MIL","PIT","S",2,"null",2,2,2017,"0.4623","0.0713","1.4703","2.0701","null","null",570267,0,6,"Bot","null","null",,,455755,,"null","8.3973","-131.5448","-2.7880","3.7490","25.7489","-30.9958","3.5588","1.3357","null","null","null","90.7520","2528","6.3230",492266,543037,455755,605137,446481,501896,474568,656669,457705,570256,"54.1750","null","null","0.00",1,0,0,"null",50,"6","Slider",5,2,5,2,2,5,5,2,"Infield shift","Standard"
"KC","2017-09-12","82.6","-2.5008","5.4937","Eric Thames",519346,543037,"single","hit_into_play_score",,,,,8,"Eric Thames singles on a sharp ground ball to second baseman Sean Rodriguez.   Travis Shaw scores.  Domingo Santana out at home, second baseman Sean Rodriguez to first baseman Jose Osuna to catcher Chris Stewart.  ","R","L","R","MIL","PIT","X",4,"ground_ball",0,2,2017,"1.0092","-0.7572","-0.1468","1.7622",543768,570267,"null",2,3,"Bot","167.81","143.84",,,455755,,"null","3.4053","-120.0270","-0.4970","8.9309","24.5380","-39.5356","3.7686","1.4873","84","100.1","4.1","82.0100","2817","6.0920",492266,543037,455755,591741,446481,501896,474568,656669,457705,570256,"54.4061","0.544","0.510","0.90",1,1,0,4,28,"4","Knuckle Curve",4,2,4,2,2,4,4,2,"Infield shift","Standard"
"FF","2017-09-12","95.3","-2.4270","5.7918","Eric Thames",519346,543037,"home_run","hit_into_play_score",,,,,1,"Eric Thames homers (29) on a fly ball to right center field.  ","R","L","R","MIL","PIT","X","null","fly_ball",0,2,2017,"-1.0447","1.5652","-0.6200","3.7734","null","null","null",2,2,"Bot","199.00","36.29",,,455755,,"null","7.0786","-138.4466","-3.1981","-14.9720","28.1653","-11.4445","3.7642","1.4827","419","106.0","23.9","95.6320","2242","6.3670",492266,543037,455755,591741,446481,501896,474568,656669,457705,570256,"54.1317","0.984","1.887","2.00",1,0,3,6,12,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2017-09-10","95.8","-2.1425","6.4210","Eric Thames",519346,451584,"walk","ball",,,,,11,"Eric Thames walks.   Eric Sogard to 2nd.  ","R","L","R","CHC","MIL","B","null","null",3,2,2017,"-0.2334","1.2507","-1.6795","4.8738","null","null",519299,2,9,"Top","null","null",,,425784,,"null","1.7463","-139.4264","-1.3536","-3.4148","27.6838","-15.6571","3.3016","1.4993","null","null","null","96.3330","2342","6.3210",492238,451584,425784,519203,450314,592178,595879,664023,445055,518792,"54.1845","null","null","0.70",1,0,0,"null",68,"7","4-Seam Fastball",1,3,3,1,3,1,3,1,"Strategic","Standard"
"SL","2017-09-10","85.9","-1.2233","6.0619","Eric Thames",519346,467008,"field_out","hit_into_play",,,,,13,"Eric Thames grounds out softly, pitcher Pedro Strop to first baseman Anthony Rizzo.  ","R","L","R","CHC","MIL","X",1,"ground_ball",1,2,2017,"0.0779","-0.1906","-0.2328","1.1381","null",606115,"null",2,7,"Top","127.68","187.07",,,425784,,"null","2.1816","-124.8871","-5.0268","0.3873","24.2555","-33.3996","3.5318","1.3105","null","82.9","-20.7","85.7270","2448","6.1370",492238,467008,425784,519203,664023,600303,595879,592178,445055,518792,"54.3659","0.067","0.064","0.00",1,0,0,2,53,"4","Slider",1,3,3,1,3,1,3,1,"Standard","Standard"
"CH","2017-09-10","80.0","-2.5785","5.9699","Eric Thames",519346,543294,"field_out","hit_into_play",,,,,4,"Eric Thames lines out to first baseman Anthony Rizzo.  ","R","L","R","CHC","MIL","X",3,"line_drive",2,1,2017,"-0.4855","0.6126","-0.4595","2.0399","null","null","null",2,5,"Top","156.96","167.07",,,425784,,"null","5.5219","-116.2678","-3.1309","-5.2870","19.1527","-26.3433","3.5313","1.3100","137","93.3","9.9","79.7710","2127","5.9190",492238,543294,425784,519203,664023,600303,595879,592178,445055,518792,"54.5850","0.730","0.680","0.00",1,0,0,4,35,"4","Changeup",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2017-09-10","86.3","-2.5231","6.0323","Eric Thames",519346,543294,"strikeout","called_strike",,,,,3,"Eric Thames called out on strikes.  ","R","L","R","CHC","MIL","S",2,"null",1,2,2017,"-0.8148","1.1653","0.3787","3.3965","null",606115,"null",1,3,"Top","null","null",,,425784,,"null","8.5583","-125.2905","-2.4382","-10.2505","23.2869","-19.5288","3.2992","1.5299","null","null","null","86.6300","1955","6.4360",492238,543294,425784,519203,664023,600303,595879,592178,445055,518792,"54.0690","null","null","0.00",1,0,0,"null",19,"4","Sinker",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2017-09-10","78.4","-2.5597","6.1089","Eric Thames",519346,543294,"single","hit_into_play_no_out",,,,,13,"Eric Thames singles on a soft ground ball to third baseman Tommy La Stella.  ","R","L","R","CHC","MIL","X",5,"ground_ball",1,2,2017,"-0.8161","0.6100","-1.0170","1.1087","null","null","null",0,1,"Top","110.23","183.37",,,425784,,"null","4.8179","-113.9325","-5.1269","-7.9282","18.5404","-26.1936","3.5315","1.3102","1","42.5","-45.7","78.6230","2004","6.2560",492238,543294,425784,519203,664023,600303,595879,592178,445055,518792,"54.2499","0.165","0.151","0.90",1,1,0,1,1,"4","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2017-09-08","81.8","-1.2368","6.3684","Eric Thames",519346,407793,"grounded_into_double_play","hit_into_play",,,,,4,"Eric Thames grounds into a double play, first baseman Anthony Rizzo to shortstop Javier Baez to pitcher John Lackey.   Jimmy Nelson out at 2nd.  ","R","L","R","CHC","MIL","X",3,"ground_ball",2,2,2017,"0.3817","0.5470","-0.3824","2.2042","null","null",519076,1,5,"Top","156.07","165.78",,,488671,,"null","1.1960","-118.8962","-3.8183","3.3364","23.3359","-26.5450","3.5322","1.3109","7","92.5","-19.5","81.2210","2306","6.0010",492208,407793,488671,519203,450314,592178,595879,445055,664023,518792,"54.5024","0.165","0.152","0.00",1,0,0,2,35,"6","Cutter",0,2,2,0,2,0,2,0,"Standard","Standard"
"FC","2017-09-08","83.7","-1.2608","6.4333","Eric Thames",519346,407793,"strikeout","swinging_strike",,,,,8,"Eric Thames strikes out swinging.  ","R","L","R","CHC","MIL","S",2,"null",2,2,2017,"-0.1996","0.1251","-0.1608","1.2697","null","null","null",0,3,"Top","null","null",,,488671,,"null","2.9035","-121.6578","-5.7294","-2.5034","22.5636","-30.1010","3.5322","1.3109","null","null","null","83.3360","2226","5.9790",492208,407793,488671,519203,450314,592178,595879,445055,664023,518792,"54.5247","null","null","0.00",1,0,0,"null",18,"5","Cutter",0,2,2,0,2,0,2,0,"Standard","Standard"
"CU","2017-09-08","78.1","-1.3717","6.4552","Eric Thames",519346,407793,"double","hit_into_play_no_out",,,,,4,"Eric Thames doubles (22) on a line drive to left fielder Jon Jay.  ","R","L","R","CHC","MIL","X",7,"line_drive",2,2,2017,"0.9457","-0.3853","-0.8103","2.2798","null","null","null",0,1,"Top","82.59","51.78",,,488671,,"null","-0.4891","-113.5097","-1.3787","8.1151","21.6566","-35.4271","3.5317","1.3104","362","98.4","20.2","77.3270","2402","5.8930",492208,407793,488671,519203,450314,592178,595879,445055,664023,518792,"54.6109","0.402","0.512","1.25",1,1,1,4,1,"5","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-09-06","96.1","-1.9955","6.6676","Eric Thames",519346,594992,"strikeout","swinging_strike",,,,,11,"Eric Thames strikes out swinging.  ","R","L","R","CIN","MIL","S",2,"null",1,2,2017,"-0.4153","1.6652","-0.0567","3.9104","null","null","null",0,9,"Top","null","null",,,571466,,"null","5.9640","-139.4342","-5.2909","-6.6229","30.8000","-9.9731","3.2175","1.4471","null","null","null","94.9100","2572","5.7090",492184,594992,571466,458015,606299,553993,446359,594807,640447,594988,"54.7900","null","null","0.00",1,0,0,"null",66,"5","4-Seam Fastball",7,1,1,7,1,7,1,7,"Infield shift","Standard"
"FF","2017-09-05","96.6","-2.3427","5.8691","Eric Thames",519346,554374,"walk","ball",,,,,11,"Eric Thames walks.   Domingo Santana to 2nd.  ","R","L","R","CIN","MIL","B","null","null",3,1,2017,"-0.5669","1.4981","-1.1660","2.9758","null","null",570267,0,8,"Top","null","null",,,571466,,"null","4.3558","-140.3397","-5.4572","-8.3393","29.8191","-11.6450","3.2118","1.4536","null","null","null","96.0510","2025","5.9180",492169,554374,571466,458015,606299,553993,446359,594807,571740,623182,"54.5811","null","null","0.70",1,0,0,"null",66,"5","4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard"
"SI","2017-09-04","96.6","-1.7345","5.1359","Eric Thames",519346,628452,"field_out","hit_into_play",,,,,2,"Eric Thames grounds out sharply, second baseman Scooter Gennett to first baseman Joey Votto.  ","R","L","R","CIN","MIL","X",4,"ground_ball",2,0,2017,"-1.2216","0.3885","-0.1817","2.9799","null","null","null",1,9,"Top","161.78","127.05",,,571466,,"null","6.8545","-140.3081","-1.0235","-17.5982","32.7632","-27.0783","3.1991","1.4573","111","99.6","6.3","96.1060","2485","6.1730",492154,628452,571466,458015,571697,553993,446359,594807,571740,594988,"54.3262","0.607","0.582","0.00",1,0,0,4,67,"3","Sinker",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"FT","2017-09-04","94.5","-2.4725","5.7288","Eric Thames",519346,547179,"field_out","hit_into_play",,,,,6,"Eric Thames flies out to left fielder Adam Duvall.  ","R","L","R","CIN","MIL","X",7,"fly_ball",2,1,2017,"-0.9830","0.7691","0.3871","2.0479","null",543768,570267,0,7,"Top","82.94","65.81",,,571466,,"null","9.5037","-137.1801","-5.6032","-14.1404","25.3056","-21.6442","3.1670","1.3490","338","99.5","46.2","94.3270","2248","5.9470",492154,547179,571466,458015,571697,553993,446359,594807,571740,594988,"54.5518","0.033","0.037","0.00",1,0,0,3,52,"4","2-Seam Fastball",4,1,1,4,1,4,1,4,"Standard","Standard"
"FS","2017-09-04","86.4","-2.4645","5.9791","Eric Thames",519346,456701,"strikeout","swinging_strike",,,,,7,"Eric Thames strikes out swinging.  ","R","L","R","CIN","MIL","S",2,"null",0,2,2017,"-0.3545","0.7354","-0.4006","1.4161","null","null","null",0,5,"Top","null","null",,,571466,,"null","5.5926","-125.4506","-6.0923","-4.8159","24.6311","-23.4855","3.0712","1.3878","null","null","null","86.0230","769","6.0940",492154,456701,571466,458015,571697,553993,446359,594807,571740,594988,"54.4053","null","null","0.00",1,0,0,"null",31,"3","Split Finger",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"SL","2017-09-04","88.5","-2.6606","5.9521","Eric Thames",519346,456701,"single","hit_into_play_no_out",,,,,2,"Eric Thames singles on a line drive to center fielder Billy Hamilton.  ","R","L","R","CIN","MIL","X",8,"line_drive",1,1,2017,"0.1797","0.9962","0.1140","2.8003","null","null","null",1,2,"Top","162.20","90.64",,,571466,,"null","6.4154","-128.7371","-3.7880","0.8790","23.0652","-20.4317","3.1097","1.3494","272","80.5","24.2","89.2890","1858","6.4840",492154,456701,571466,458015,571697,553993,446359,594807,571740,594988,"54.0149","0.349","0.320","0.90",1,1,0,4,9,"3","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2017-09-03","86.3","-1.7501","5.6786","Eric Thames",519346,429719,"strikeout","swinging_strike",,,,,14,"Eric Thames strikes out swinging.  ","R","L","R","MIL","WSH","S",2,"null",2,2,2017,"-0.0056","-0.1260","0.5854","1.3448","null","null","null",1,4,"Bot","null","null",,,446653,,"null","5.6164","-125.6050","-3.9566","-1.0281","21.6234","-33.0251","3.7694","1.4881","null","null","null","87.5740","2265","6.7420",492147,429719,446653,475582,502517,543685,607208,435062,572191,594694,"53.7565","null","null","0.00",1,0,0,"null",30,"8","Slider",4,0,4,0,0,4,4,0,"Infield shift","Standard"
"FF","2017-09-03","94.1","-1.5963","6.0756","Eric Thames",519346,429719,"field_out","hit_into_play",,,,,2,"Eric Thames pops out to catcher Jose Lobaton in foul territory.  ","R","L","R","MIL","WSH","X",2,"popup",1,2,2017,"-0.5738","1.3864","0.2307","3.4912","null","null","null",1,2,"Bot","98.12","203.23",,,446653,,"null","6.0301","-136.8801","-4.1390","-8.4970","27.0808","-13.8941","3.5641","1.3412","85","75.2","81.5","94.8130","2275","6.4850",492147,429719,446653,475582,502517,543685,607208,435062,572191,594694,"54.0130","0.000","0.000","0.00",1,0,0,3,14,"5","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2017-09-02","91.2","-3.1017","5.8678","Eric Thames",519346,453286,"double","hit_into_play_score",,,,,6,"Eric Thames doubles (21) on a line drive to right fielder Jayson Werth.   Eric Sogard scores.  ","R","L","R","MIL","WSH","X",9,"line_drive",0,1,2017,"-0.4536","1.4111","0.6241","2.2930","null","null",519299,0,4,"Bot","215.08","96.57",,,446653,,"null","10.1803","-132.0680","-5.9816","-7.2237","25.5944","-14.8993","3.5638","1.3409","197","92.3","15.5","90.3710","2426","5.8430",492132,453286,446653,475582,502517,543685,607208,435062,572191,150029,"54.6551","0.670","0.644","1.25",1,1,1,4,26,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CH","2017-09-02","87.3","-3.3919","5.2271","Eric Thames",519346,453286,"field_out","hit_into_play",,,,,13,"Eric Thames grounds out, second baseman Daniel Murphy to first baseman Ryan Zimmerman.  ","R","L","R","MIL","WSH","X",4,"ground_ball",1,2,2017,"-1.4751","0.1427","-0.9595","1.9337","null","null","null",1,1,"Bot","161.15","143.84",,,446653,,"null","8.8010","-126.6710","-2.0596","-17.5363","24.4446","-30.4561","3.4773","1.2926","4","79.2","-25.7","87.0470","1578","6.1580",492132,453286,446653,475582,502517,543685,607208,435062,572191,150029,"54.3404","0.077","0.072","0.00",1,0,0,2,5,"6","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
